site;player_ID;round;Investment;crop_choice;wheat;gram;water_used;earning_dam;amount_not_inv;total_earning;treat;NREGA_used;DEV_Pro_yes;Table_path;Table_next;Threshold_path;excluded
Baghraudi_FV;9;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;9;9;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;9;10;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;10;6;500;w;1;0;5500;0;2500;2500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;10;7;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;10;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;10;9;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;10;10;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;11;6;2800;g;0;1;3000;0;200;200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;11;7;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;11;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;11;9;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;11;10;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;6;500;w;1;0;5500;0;2500;2500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;7;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;9;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;10;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;6;1600;w;1;0;5500;0;1400;1400;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;7;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;9;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;10;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;6;2200;w;1;0;5500;0;800;800;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;7;2400;g;0;1;3000;0;600;600;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;8;2500;g;0;1;3000;0;500;500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;9;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;10;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;1;0;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;1;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;2;0;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;2;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;3;0;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;3;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;4;0;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;4;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;5;0;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
Baghraudi_FV;5;;0;0;0;0;0;0;3000;3000;dev_project;NA;0;NA;NA;NA;NA
